"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"6","heroinSA","heroin","Box6","02-03-22","263","heroinSA_FR5_roomE_20220203","5","165","4","33","303839","83281","17568","165","196.76","129.82","25","0","12","13","15","5","10","5","10","5","10","5","10","10","15","0","10","5","28","0","14","14","15","5","10","5","11","9","10","5","10","10","15","0","10","5","25","0","12","13","15","5","10","5","10","5","10","5","10","10","15","0","10","5","\Box6_Comments:"
"7","heroinSA","heroin","Box7","02-03-22","292","heroinSA_FR5_roomE_20220203","5","180","1","36","207987","51824","16741","180","7.47","7.47","25","5","10","10","10","10","5","5","15","8","12","5","10","10","10","10","10","10","27","5","10","10","10","10","5","5","15","8","12","5","10","10","10","10","10","10","25","5","10","10","10","10","5","5","15","8","12","5","10","10","10","10","10","10","\Box7_Comments:"
"8","heroinSA","heroin","Box8","02-03-22","268","heroinSA_FR5_roomE_20220203","5","230","12","46","153584","133602","144212","230","143.44","143.44","25","17","24","2","19","0","13","20","0","15","0","25","0","20","1","9","15","25","28","17","24","2","19","0","13","29","0","15","0","29","0","30","1","11","15","25","25","17","24","2","19","0","13","20","0","15","0","25","0","20","1","9","15","25","\Box8_Comments:"
"9","heroinSA","heroin","Box9","02-03-22","282","heroinSA_FR5_roomE_20220203","5","205","148","41","305519","96762","25487","205","87.36","64.75","18","12","10","10","10","10","15","1","14","20","5","6","18","11","10","10","14","11","30","20","13","14","22","19","37","15","28","42","25","21","70","25","30","22","40","33","18","12","10","10","10","10","15","1","14","20","5","6","18","11","10","10","14","11","\Box9_Comments:"
"10","heroinSA","saline","Box10","02-03-22","276","heroinSA_FR5_roomE_20220203","5","52","30","10","90831","160214","205582","52","256.4","52.83","8","22","0","3","0","0","7","1","0","4","0","1","0","1","1","0","4","0","22","52","0","5","0","0","11","3","0","4","0","1","0","1","1","2","10","0","8","22","0","3","0","0","7","1","0","4","0","1","0","1","1","0","4","0","\Box10_Comments:"
"11","heroinSA","saline","Box11","02-03-22","298","heroinSA_FR5_roomE_20220203","5","36","15","7","0","0","0","36","23.06","23.06","16","0","4","3","3","0","0","0","1","0","1","4","0","2","1","0","0","1","22","0","8","7","9","4","0","0","1","4","3","4","0","2","1","0","0","1","16","0","4","3","3","0","0","0","1","0","1","4","0","2","1","0","0","1","\Box11_Comments:"
"12","heroinSA","saline","Box12","02-03-22","275","heroinSA_FR5_roomE_20220203","5","5","1","1","0","0","0","5","8145.68","131.25","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","02-03-22","275","heroinSA_FR5_roomE_20220203","5","14","2","2","0","0","0","14","29.1","29.1","4","0","0","0","0","0","3","0","0","0","0","0","0","3","0","2","0","2","6","2","0","0","0","0","3","0","0","0","0","0","0","3","0","2","0","2","4","0","0","0","0","0","3","0","0","0","0","0","0","3","0","2","0","2","\Box13_Comments:"
"14","heroinSA","saline","Box14","02-03-22","292","heroinSA_FR5_roomE_20220203","5","20","11","4","0","0","0","20","94.13","94.13","5","3","1","1","2","0","2","0","1","0","0","0","0","0","0","0","5","0","11","9","1","1","4","0","4","0","7","0","0","0","0","0","0","0","5","0","5","3","1","1","2","0","2","0","1","0","0","0","0","0","0","0","5","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","02-03-22","276","heroinSA_FR5_roomE_20220203","5","6","5","1","0","0","0","6","185.01","185.01","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","4","4","0","3","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","\Box15_Comments:"
"1","heroinSA","heroin","Box1","02-04-22","269","heroinSA_FR5_roomE_20220204","5","101","26","20","233659","264401","85202","101","14.19","14.19","18","1","2","4","15","1","4","10","2","3","6","1","3","24","2","4","0","1","30","3","4","20","18","1","4","12","4","9","7","3","3","29","2","4","2","1","18","1","2","4","15","1","4","10","2","3","6","1","3","24","2","4","0","1","\Box1_Comments:"
"2","heroinSA","heroin","Box2","02-04-22","291","heroinSA_FR5_roomE_20220204","5","295","6","59","234155","108135","55921","295","15.93","15.93","50","6","21","13","35","0","31","9","0","24","1","10","21","23","1","34","0","16","69","6","24","18","41","0","35","9","0","27","1","10","24","25","1","35","0","20","50","6","21","13","35","0","31","9","0","24","1","10","21","23","1","34","0","16","\Box2_Comments:"
"3","heroinSA","heroin","Box3","02-04-22","270","heroinSA_FR5_roomE_20220204","5","200","2","40","263973","207124","28340","200","154.68","154.68","15","25","10","20","0","10","15","15","0","10","10","12","3","15","15","15","0","10","18","37","10","22","0","13","17","18","0","10","13","12","3","15","18","18","0","11","15","25","10","20","0","10","15","15","0","10","10","12","3","15","15","15","0","10","\Box3_Comments:"
"4","heroinSA","heroin","Box4","02-04-22","251","heroinSA_FR5_roomE_20220204","5","66","7","13","131392","134870","91190","66","48.91","48.91","12","3","5","0","5","5","1","4","4","2","4","4","1","3","2","5","0","6","18","3","5","0","7","7","1","4","4","2","4","4","1","5","4","5","0","6","12","3","5","0","5","5","1","4","4","2","4","4","1","3","2","5","0","6","\Box4_Comments:"
"5","heroinSA","heroin","Box5","02-04-22","285","heroinSA_FR5_roomE_20220204","5","179","14","35","184346","181153","93804","179","52.75","52.75","20","15","24","0","5","6","7","3","27","13","2","12","3","23","0","12","5","2","33","19","25","0","5","10","9","7","27","14","2","12","3","25","0","12","5","4","20","15","24","0","5","6","7","3","27","13","2","12","3","23","0","12","5","2","\Box5_Comments:"
"6","heroinSA","heroin","Box6","02-04-22","263","heroinSA_FR5_roomE_20220204","5","169","7","33","309998","79820","22822","169","108.29","108.29","20","14","6","15","10","10","10","10","10","10","5","7","8","6","7","9","8","4","26","14","6","15","10","10","10","16","10","11","5","7","8","6","9","9","8","4","20","14","6","15","10","10","10","10","10","10","5","7","8","6","7","9","8","4","\Box6_Comments:"
"7","heroinSA","heroin","Box7","02-04-22","293","heroinSA_FR5_roomE_20220204","5","180","7","36","251169","92115","10107","180","29.64","29.64","25","9","9","7","10","10","10","5","10","10","5","10","10","10","10","10","7","13","40","9","9","7","10","11","10","5","10","10","5","10","10","10","10","10","7","13","25","9","9","7","10","10","10","5","10","10","5","10","10","10","10","10","7","13","\Box7_Comments:"
"8","heroinSA","heroin","Box8","02-04-22","265","heroinSA_FR5_roomE_20220204","5","195","2","39","168129","106713","102097","195","243.6","243.6","32","18","0","15","17","0","18","0","0","15","15","0","22","0","23","0","20","0","33","18","0","17","18","0","19","0","0","17","15","0","25","0","24","0","20","0","32","18","0","15","17","0","18","0","0","15","15","0","22","0","23","0","20","0","\Box8_Comments:"
"9","heroinSA","heroin","Box9","02-04-22","284","heroinSA_FR5_roomE_20220204","5","220","47","44","317053","107507","20570","220","2.7","2.7","30","7","10","13","16","8","8","8","15","10","10","15","13","8","17","11","15","6","41","17","12","15","22","10","20","12","24","18","24","19","14","16","17","11","15","13","30","7","10","13","16","8","8","8","15","10","10","15","13","8","17","11","15","6","\Box9_Comments:"
"10","heroinSA","saline","Box10","02-04-22","277","heroinSA_FR5_roomE_20220204","5","34","29","6","105265","228140","194820","34","25.38","9.39","11","0","1","6","0","0","5","2","3","0","1","2","0","0","1","0","2","0","37","0","5","6","0","0","27","2","3","0","1","2","0","0","1","0","8","0","11","0","1","6","0","0","5","2","3","0","1","2","0","0","1","0","2","0","\Box10_Comments:"
"11","heroinSA","saline","Box11","02-04-22","303","heroinSA_FR5_roomE_20220204","5","43","18","8","0","0","0","43","5.81","5.81","10","1","3","2","4","2","4","0","3","5","0","3","0","1","1","2","1","1","18","1","3","2","4","4","6","0","3","9","0","3","2","1","5","10","3","5","10","1","3","2","4","2","4","0","3","5","0","3","0","1","1","2","1","1","\Box11_Comments:"
"12","heroinSA","saline","Box12","02-04-22","271","heroinSA_FR5_roomE_20220204","5","12","3","2","0","0","0","12","1101.5","390.9","0","2","0","5","0","1","0","2","2","0","0","0","0","0","0","0","0","0","2","2","0","7","0","1","0","2","4","0","0","0","0","0","0","0","0","0","0","2","0","5","0","1","0","2","2","0","0","0","0","0","0","0","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","02-04-22","273","heroinSA_FR5_roomE_20220204","5","25","11","5","0","0","0","25","65.5","16.43","7","0","5","2","0","8","0","0","0","0","0","0","0","1","0","0","2","0","25","0","5","2","0","12","0","0","0","0","0","0","0","1","0","0","2","0","7","0","5","2","0","8","0","0","0","0","0","0","0","1","0","0","2","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","02-04-22","292","heroinSA_FR5_roomE_20220204","5","33","19","6","0","0","0","33","12.02","8.27","10","4","1","3","1","2","0","4","1","0","0","0","0","0","0","1","3","3","18","8","1","7","21","3","0","4","3","0","0","0","0","0","0","1","3","3","10","4","1","3","1","2","0","4","1","0","0","0","0","0","0","1","3","3","\Box14_Comments:"
"15","heroinSA","saline","Box15","02-04-22","272","heroinSA_FR5_roomE_20220204","5","9","1","1","0","0","0","9","96.65","96.65","4","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","4","0","1","0","0","0","1","2","0","0","0","0","0","2","0","0","0","1","4","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","\Box15_Comments:"
"1","heroinSA","heroin","Box1","02-07-22","265","heroinSA_FR5_roomE_20220207","5","98","50","19","235590","256277","77131","98","28.18","28.18","14","6","13","6","1","1","5","4","10","1","4","10","0","5","5","5","5","3","24","18","19","7","11","1","5","10","21","5","4","14","0","13","24","9","11","7","14","6","13","6","1","1","5","4","10","1","4","10","0","5","5","5","5","3","\Box1_Comments:"
"2","heroinSA","heroin","Box2","02-07-22","295","heroinSA_FR5_roomE_20220207","5","339","7","67","258065","181462","96208","339","23.84","8.71","47","0","33","25","0","30","0","35","0","25","0","36","0","23","26","0","25","34","68","0","38","28","2","32","0","42","0","28","0","38","0","25","30","0","27","39","47","0","33","25","0","30","0","35","0","25","0","36","0","23","26","0","25","34","\Box2_Comments:"
"3","heroinSA","heroin","Box3","02-07-22","267","heroinSA_FR5_roomE_20220207","5","95","4","19","261543","235336","59457","95","21.3","21.3","6","4","20","0","0","5","0","10","5","3","7","0","5","5","1","14","0","10","14","4","23","0","0","5","0","10","5","3","7","0","5","5","1","16","0","10","6","4","20","0","0","5","0","10","5","3","7","0","5","5","1","14","0","10","\Box3_Comments:"
"4","heroinSA","heroin","Box4","02-07-22","248","heroinSA_FR5_roomE_20220207","5","70","11","14","158369","101203","81589","70","72.32","72.32","11","5","4","2","8","1","3","1","5","5","2","6","2","0","5","3","3","4","25","7","4","2","8","1","3","3","5","5","4","6","2","0","5","3","3","6","11","5","4","2","8","1","3","1","5","5","2","6","2","0","5","3","3","4","\Box4_Comments:"
"5","heroinSA","heroin","Box5","02-07-22","282","heroinSA_FR5_roomE_20220207","5","192","10","38","175661","126320","135609","192","17.09","17.09","35","7","17","7","9","16","5","5","9","12","4","14","6","9","9","6","11","11","59","7","17","7","9","16","5","5","9","12","4","14","6","10","10","6","13","15","35","7","17","7","9","16","5","5","9","12","4","14","6","9","9","6","11","11","\Box5_Comments:"
"6","heroinSA","heroin","Box6","02-07-22","265","heroinSA_FR5_roomE_20220207","5","209","2","41","295852","82567","33381","209","25.11","25.11","23","16","11","5","10","16","9","10","15","15","10","10","12","8","11","4","13","11","32","16","11","5","11","16","9","10","15","15","10","10","12","8","11","4","13","11","23","16","11","5","10","16","9","10","15","15","10","10","12","8","11","4","13","11","\Box6_Comments:"
"7","heroinSA","heroin","Box7","02-07-22","291","heroinSA_FR5_roomE_20220207","5","220","6","44","224399","128962","55939","220","14.74","8.17","25","15","15","13","12","10","15","10","10","15","5","15","10","10","10","10","10","10","35","15","15","13","12","10","15","10","10","15","5","15","10","10","10","10","10","12","25","15","15","13","12","10","15","10","10","15","5","15","10","10","10","10","10","10","\Box7_Comments:"
"8","heroinSA","heroin","Box8","02-07-22","271","heroinSA_FR5_roomE_20220207","5","180","5","36","130648","113878","209022","180","84.57","84.57","30","20","0","20","0","25","0","0","0","15","0","20","0","0","25","0","25","0","33","20","0","23","8","28","0","0","0","16","0","21","0","0","26","0","25","0","30","20","0","20","0","25","0","0","0","15","0","20","0","0","25","0","25","0","\Box8_Comments:"
"9","heroinSA","heroin","Box9","02-07-22","289","heroinSA_FR5_roomE_20220207","5","247","99","49","303395","134828","27301","247","6.43","6.43","20","8","17","15","11","14","10","18","17","10","16","16","18","10","15","5","15","12","28","20","31","45","19","37","14","21","20","13","28","20","18","14","19","25","57","21","20","8","17","15","11","14","10","18","17","10","16","16","18","10","15","5","15","12","\Box9_Comments:"
"10","heroinSA","saline","Box10","02-07-22","275","heroinSA_FR5_roomE_20220207","5","26","17","5","110275","188338","169340","26","11.92","11.92","10","1","0","0","1","2","3","0","0","0","3","1","1","1","0","0","1","2","18","5","0","4","1","8","5","0","0","0","3","1","1","1","2","0","1","10","10","1","0","0","1","2","3","0","0","0","3","1","1","1","0","0","1","2","\Box10_Comments:"
"11","heroinSA","saline","Box11","02-07-22","300","heroinSA_FR5_roomE_20220207","5","45","2","9","0","0","0","45","14.44","14.44","13","3","8","2","3","6","1","3","1","1","0","0","0","1","1","2","0","0","15","3","8","2","3","6","1","3","1","1","0","0","0","1","1","4","0","0","13","3","8","2","3","6","1","3","1","1","0","0","0","1","1","2","0","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","02-07-22","280","heroinSA_FR5_roomE_20220207","5","16","3","3","0","0","0","16","788.98","788.98","0","1","2","1","0","2","0","0","5","0","0","0","3","0","0","0","0","2","0","1","2","3","0","4","0","0","5","0","0","0","3","0","0","0","0","4","0","1","2","1","0","2","0","0","5","0","0","0","3","0","0","0","0","2","\Box12_Comments:"
"13","heroinSA","saline","Box13","02-07-22","275","heroinSA_FR5_roomE_20220207","5","35","3","7","0","0","0","35","40.55","40.55","3","0","1","5","4","3","5","3","0","0","0","1","6","2","0","1","0","1","3","2","1","5","4","5","5","3","0","0","0","2","8","2","0","1","0","1","3","0","1","5","4","3","5","3","0","0","0","1","6","2","0","1","0","1","\Box13_Comments:"
"14","heroinSA","saline","Box14","02-07-22","293","heroinSA_FR5_roomE_20220207","5","18","7","3","0","0","0","18","143.21","22.81","1","2","3","0","2","0","0","7","0","0","1","0","0","0","0","0","2","0","5","6","3","0","2","2","0","9","0","0","1","0","0","0","0","0","4","0","1","2","3","0","2","0","0","7","0","0","1","0","0","0","0","0","2","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","02-07-22","273","heroinSA_FR5_roomE_20220207","5","5","0","1","0","0","0","5","40.42","40.42","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","02-08-22","270","heroinSA_FR5_roomE_20220208","5","161","34","32","228084","273651","78432","161","28.31","22.95","20","10","6","9","0","5","5","10","0","15","15","4","18","8","10","20","1","5","33","20","10","13","0","5","5","16","0","17","17","4","30","8","12","34","1","5","20","10","6","9","0","5","5","10","0","15","15","4","18","8","10","20","1","5","\Box1_Comments:"
"2","heroinSA","heroin","Box2","02-08-22","298","heroinSA_FR5_roomE_20220208","5","325","1","65","298619","127711","14683","325","43.58","37.06","50","23","2","25","0","20","25","0","25","0","30","20","30","0","20","10","10","35","63","25","2","25","0","22","25","0","27","0","30","21","32","0","22","10","10","37","50","23","2","25","0","20","25","0","25","0","30","20","30","0","20","10","10","35","\Box2_Comments:"
"3","heroinSA","heroin","Box3","02-08-22","274","heroinSA_FR5_roomE_20220208","5","100","14","20","206608","273464","114719","100","122.48","29.44","7","8","10","15","0","0","8","7","0","5","5","5","10","0","15","0","5","0","21","11","10","18","0","4","12","7","0","5","5","5","11","0","21","0","5","0","7","8","10","15","0","0","8","7","0","5","5","5","10","0","15","0","5","0","\Box3_Comments:"
"4","heroinSA","heroin","Box4","02-08-22","254","heroinSA_FR5_roomE_20220208","5","81","4","16","147561","81332","42820","81","86.43","86.43","12","3","5","5","2","7","2","4","5","5","5","3","4","3","9","1","0","6","20","3","5","5","2","7","2","4","5","5","5","3","4","3","9","1","0","6","12","3","5","5","2","7","2","4","5","5","5","3","4","3","9","1","0","6","\Box4_Comments:"
"5","heroinSA","heroin","Box5","02-08-22","290","heroinSA_FR5_roomE_20220208","5","218","10","43","177645","149356","85016","218","21.63","21.63","38","15","18","8","5","11","12","8","11","9","17","4","9","10","5","10","15","13","47","18","19","14","5","11","12","12","11","9","19","4","9","14","5","11","15","13","38","15","18","8","5","11","12","8","11","9","17","4","9","10","5","10","15","13","\Box5_Comments:"
"6","heroinSA","heroin","Box6","02-08-22","275","heroinSA_FR5_roomE_20220208","5","165","26","33","251031","166619","53451","165","18.46","18.46","27","8","15","10","10","10","3","4","4","0","16","7","14","7","6","8","10","6","34","8","16","12","10","28","9","14","4","2","18","7","14","7","12","8","12","6","27","8","15","10","10","10","3","4","4","0","16","7","14","7","6","8","10","6","\Box6_Comments:"
