"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"24","heroinSA","heroin","Box9","03-03-23","310","heroinSA_FR1_roomF_20230303","5","15","5","3","187282","91069","37371","15","60.18","60.18","4","4","0","1","0","0","1","0","1","0","0","0","0","2","0","0","0","2","6","4","0","5","2","0","1","0","1","0","0","0","0","2","0","0","2","2","4","4","0","1","0","0","1","0","1","0","0","0","0","2","0","0","0","2","\Box9_Comments:"
"25","heroinSA","saline","Box10","03-03-23","271","heroinSA_FR1_roomF_20230303","5","6","11","1","65582","280120","208481","6","204.57","8.6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","4","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box10_Comments:"
"22","heroinSA","heroin","Box7","03-03-23","260","heroinSA_FR1_roomF_20230303","5","175","19","35","194270","126030","69778","175","5","3.68","31","24","0","15","0","20","0","0","15","0","21","0","9","20","0","0","20","0","33","54","0","15","0","20","0","0","15","0","21","0","9","26","0","0","20","0","31","24","0","15","0","20","0","0","15","0","21","0","9","20","0","0","20","0","\Box7_Comments:"
"26","heroinSA","heroin","Box11","03-03-23","279","heroinSA_FR1_roomF_20230303","5","116","6","23","0","0","0","116","24.55","24.55","4","6","5","14","14","9","11","13","9","2","0","8","5","5","4","1","3","3","8","12","7","14","14","9","11","13","9","2","0","8","5","5","4","1","3","3","4","6","5","14","14","9","11","13","9","2","0","8","5","5","4","1","3","3","\Box11_Comments:"
"27","heroinSA","heroin","Box12","03-03-23","284","heroinSA_FR1_roomF_20230303","5","90","32","18","0","0","0","90","18.92","18.92","12","4","6","9","5","7","3","0","5","8","3","3","1","14","0","0","9","1","22","4","14","11","13","7","11","4","9","16","3","6","3","18","0","0","17","1","12","4","6","9","5","7","3","0","5","8","3","3","1","14","0","0","9","1","\Box12_Comments:"
"28","heroinSA","saline","Box13","03-03-23","283","heroinSA_FR1_roomF_20230303","5","2","6","0","0","0","0","2","854.81","8.06","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","\Box13_Comments:"
"29","heroinSA","saline","Box14","03-03-23","303","heroinSA_FR1_roomF_20230303","5","2","4","0","0","0","0","2","221.3","159.15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","03-03-23","305","heroinSA_FR1_roomF_20230303","5","3","4","0","0","0","0","3","10186.38","32.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","03-06-23","298","heroinSA_FR1_roomF_20230306","10","37","5","3","157725","184452","147652","37","123.45","123.45","7","1","3","2","2","3","2","2","0","0","2","1","1","0","2","2","3","4","11","1","5","2","2","5","2","2","2","0","2","1","1","0","2","2","3","4","7","1","3","2","2","3","2","2","0","0","2","1","1","0","2","2","3","4","\Box1_Comments:"
"17","heroinSA","heroin","Box2","03-06-23","297","heroinSA_FR1_roomF_20230306","10","250","12","25","192604","195278","98441","250","102.42","102.42","9","4","17","18","15","7","20","17","13","10","20","20","8","23","0","10","19","20","11","8","17","18","15","9","32","17","13","10","20","20","8","23","0","10","23","20","9","4","17","18","15","7","20","17","13","10","20","20","8","23","0","10","19","20","\Box2_Comments:"
"18","heroinSA","heroin","Box3","03-06-23","275","heroinSA_FR1_roomF_20230306","10","80","19","8","197997","164279","131269","80","6.13","6.13","16","15","8","1","3","7","3","4","5","1","5","0","2","0","2","0","7","1","34","18","10","3","11","9","3","4","6","1","5","4","2","0","2","0","7","1","16","15","8","1","3","7","3","4","5","1","5","0","2","0","2","0","7","1","\Box3_Comments:"
"19","heroinSA","saline","Box4","03-06-23","303","heroinSA_FR1_roomF_20230306","10","0","0","0","164789","309140","176245","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box4_Comments:"
"20","heroinSA","heroin","Box5","03-06-23","286","heroinSA_FR1_roomF_20230306","10","40","8","4","120752","159814","212258","40","257.39","24.11","7","2","3","4","3","2","1","1","1","4","2","0","0","4","1","2","3","0","19","2","3","6","3","2","1","1","1","4","4","0","0","4","1","2","3","0","7","2","3","4","3","2","1","1","1","4","2","0","0","4","1","2","3","0","\Box5_Comments:"
"21","heroinSA","heroin","Box6","03-06-23","262","heroinSA_FR1_roomF_20230306","10","270","10","27","122176","170515","136619","270","6.86","6.86","17","12","5","35","4","4","6","36","11","0","40","1","48","1","6","5","29","10","33","14","5","37","4","4","6","39","11","0","46","1","55","1","6","5","35","12","17","12","5","35","4","4","6","36","11","0","40","1","48","1","6","5","29","10","\Box6_Comments:"
"23","heroinSA","heroin","Box8","03-06-23","279","heroinSA_FR1_roomF_20230306","10","578","25","57","189014","147634","67377","578","45.9","45.9","117","58","5","9","94","27","80","32","38","4","3","3","2","0","0","5","3","98","151","82","19","19","104","32","84","32","39","4","5","3","2","2","0","7","5","100","117","58","5","9","94","27","80","32","38","4","3","3","2","0","0","5","3","98","\Box8_Comments:"
"24","heroinSA","heroin","Box9","03-06-23","312","heroinSA_FR1_roomF_20230306","10","15","3","1","201403","65979","26934","15","99.87","99.87","2","2","2","0","1","0","0","3","0","0","3","0","0","0","0","0","0","2","2","2","4","0","1","0","0","3","0","0","3","0","0","0","0","0","0","6","2","2","2","0","1","0","0","3","0","0","3","0","0","0","0","0","0","2","\Box9_Comments:"
"25","heroinSA","saline","Box10","03-06-23","268","heroinSA_FR1_roomF_20230306","10","11","9","1","91766","253525","201829","11","1659.34","33.15","0","0","1","1","0","0","0","0","0","4","0","0","0","0","1","4","0","0","2","0","5","1","0","2","2","0","0","8","0","0","0","2","3","4","0","0","0","0","1","1","0","0","0","0","0","4","0","0","0","0","1","4","0","0","\Box10_Comments:"
"22","heroinSA","heroin","Box7","03-06-23","258","heroinSA_FR1_roomF_20230306","10","360","1","36","191742","142571","70608","360","170.07","80.49","50","37","0","20","34","0","28","21","30","0","30","0","42","7","11","0","50","0","52","38","0","20","35","0","28","21","30","0","30","0","43","7","11","0","52","0","50","37","0","20","34","0","28","21","30","0","30","0","42","7","11","0","50","0","\Box7_Comments:"
"26","heroinSA","heroin","Box11","03-06-23","277","heroinSA_FR1_roomF_20230306","10","184","6","18","0","0","0","184","30.86","30.86","10","10","15","25","14","17","15","7","13","4","10","7","5","5","1","10","12","4","17","10","15","25","14","17","15","7","13","4","10","7","9","5","1","12","12","4","10","10","15","25","14","17","15","7","13","4","10","7","5","5","1","10","12","4","\Box11_Comments:"
"27","heroinSA","heroin","Box12","03-06-23","283","heroinSA_FR1_roomF_20230306","10","185","50","18","0","0","0","185","68.32","68.32","20","3","7","7","18","5","2","18","6","6","7","26","5","9","1","6","7","32","34","3","13","11","21","7","8","20","6","6","33","26","7","9","1","8","48","36","20","3","7","7","18","5","2","18","6","6","7","26","5","9","1","6","7","32","\Box12_Comments:"
"28","heroinSA","saline","Box13","03-06-23","286","heroinSA_FR1_roomF_20230306","10","5","8","0","0","0","0","5","273.23","108.26","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","03-06-23","293","heroinSA_FR1_roomF_20230306","10","6","3","0","0","0","0","6","55.61","55.61","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","4","0","0","1","0","2","2","2","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","\Box14_Comments:"
"30","heroinSA","saline","Box15","03-06-23","305","heroinSA_FR1_roomF_20230306","10","18","0","1","0","0","0","18","374.79","374.79","1","1","0","4","1","5","3","0","1","0","0","0","0","0","0","0","1","1","1","1","0","4","1","5","3","0","1","0","0","0","0","0","0","0","1","1","1","1","0","4","1","5","3","0","1","0","0","0","0","0","0","0","1","1","\Box15_Comments:"
"16","heroinSA","saline","Box1","03-07-23","303","heroinSA_FR1_roomF_20230307","10","38","5","3","144070","227647","168588","38","67.31","67.31","3","1","5","4","4","5","2","2","1","0","1","2","6","0","0","0","2","0","5","1","7","4","4","5","2","2","5","0","1","2","8","0","0","0","2","0","3","1","5","4","4","5","2","2","1","0","1","2","6","0","0","0","2","0","\Box1_Comments:"
"17","heroinSA","heroin","Box2","03-07-23","306","heroinSA_FR1_roomF_20230307","10","417","34","41","207357","189210","90143","417","102.18","89.18","14","26","31","28","41","41","29","40","19","11","20","30","20","40","17","3","4","3","32","42","37","28","41","41","31","40","21","11","20","40","20","40","23","3","6","11","14","26","31","28","41","41","29","40","19","11","20","30","20","40","17","3","4","3","\Box2_Comments:"
"18","heroinSA","heroin","Box3","03-07-23","285","heroinSA_FR1_roomF_20230307","10","80","19","8","228281","187053","95585","80","73.58","73.58","10","20","4","9","3","4","1","7","2","0","5","3","2","0","7","2","1","0","14","34","10","13","3","7","1","15","2","0","5","3","3","0","7","2","1","0","10","20","4","9","3","4","1","7","2","0","5","3","2","0","7","2","1","0","\Box3_Comments:"
"19","heroinSA","saline","Box4","03-07-23","307","heroinSA_FR1_roomF_20230307","10","0","4","0","204028","306527","123429","0",NA,"286.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box4_Comments:"
"20","heroinSA","heroin","Box5","03-07-23","296","heroinSA_FR1_roomF_20230307","10","83","21","8","174466","190660","161179","83","43.23","43.23","9","5","6","2","7","6","6","1","3","7","0","5","5","3","8","0","6","4","25","5","8","2","11","16","6","3","5","7","0","5","9","3","8","0","8","4","9","5","6","2","7","6","6","1","3","7","0","5","5","3","8","0","6","4","\Box5_Comments:"
"21","heroinSA","heroin","Box6","03-07-23","272","heroinSA_FR1_roomF_20230307","10","360","16","36","156479","174626","135809","360","30.81","30.81","38","2","10","10","20","0","50","0","49","0","31","1","9","47","3","30","0","60","48","6","12","13","24","8","53","0","54","0","33","1","10","51","5","35","0","73","38","2","10","10","20","0","50","0","49","0","31","1","9","47","3","30","0","60","\Box6_Comments:"
"23","heroinSA","heroin","Box8","03-07-23","285","heroinSA_FR1_roomF_20230307","10","545","37","54","225900","130481","42941","545","10.95","10.95","130","34","0","77","2","8","0","14","85","0","0","20","107","0","3","0","0","65","135","40","2","118","2","9","10","18","91","0","4","30","116","0","5","2","0","67","130","34","0","77","2","8","0","14","85","0","0","20","107","0","3","0","0","65","\Box8_Comments:"
"24","heroinSA","heroin","Box9","03-07-23","315","heroinSA_FR1_roomF_20230307","10","139","12","13","211464","186211","67944","139","365.61","320.4","2","2","0","4","1","2","31","25","4","19","0","0","0","18","0","8","11","12","8","8","2","4","1","2","32","25","4","21","0","0","0","23","0","10","13","12","2","2","0","4","1","2","31","25","4","19","0","0","0","18","0","8","11","12","\Box9_Comments:"
"25","heroinSA","saline","Box10","03-07-23","275","heroinSA_FR1_roomF_20230307","10","9","22","0","69176","167900","250970","9","80.43","15.34","2","0","0","1","0","1","0","0","0","0","2","2","0","0","0","0","1","0","16","2","6","1","0","5","0","2","0","0","2","12","0","0","0","0","7","0","2","0","0","1","0","1","0","0","0","0","2","2","0","0","0","0","1","0","\Box10_Comments:"
"22","heroinSA","heroin","Box7","03-07-23","262","heroinSA_FR1_roomF_20230307","10","330","3","33","180568","148581","80750","330","108.05","44.19","62","0","39","0","9","35","15","20","0","31","0","33","12","4","41","0","29","0","68","0","39","0","9","36","15","20","0","31","0","33","12","4","41","0","31","0","62","0","39","0","9","35","15","20","0","31","0","33","12","4","41","0","29","0","\Box7_Comments:"
"26","heroinSA","heroin","Box11","03-07-23","284","heroinSA_FR1_roomF_20230307","10","100","6","10","0","0","0","100","127.54","127.54","18","7","8","7","8","12","7","3","1","9","0","6","3","2","3","2","2","2","22","11","8","7","8","12","7","3","1","9","0","6","3","2","7","2","2","2","18","7","8","7","8","12","7","3","1","9","0","6","3","2","3","2","2","2","\Box11_Comments:"
"27","heroinSA","heroin","Box12","03-07-23","294","heroinSA_FR1_roomF_20230307","10","269","29","26","0","0","0","269","87.87","87.87","18","33","2","14","15","11","17","5","17","19","6","5","44","0","1","15","47","0","24","33","6","19","19","17","17","9","19","33","16","7","45","0","1","15","49","0","18","33","2","14","15","11","17","5","17","19","6","5","44","0","1","15","47","0","\Box12_Comments:"
"28","heroinSA","saline","Box13","03-07-23","288","heroinSA_FR1_roomF_20230307","10","2","5","0","0","0","0","2","534.66","304.15","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","2","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","03-07-23","300","heroinSA_FR1_roomF_20230307","10","3","1","0","0","0","0","3","41.19","41.19","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","03-07-23","309","heroinSA_FR1_roomF_20230307","10","13","2","1","0","0","0","13","69.64","69.64","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","\Box15_Comments:"
"16","heroinSA","saline","Box1","03-08-23","307","heroinSA_FR1_roomF_20230308","10","25","8","2","116535","205601","212574","25","283.46","283.46","2","2","2","0","1","2","1","0","0","3","3","2","1","1","4","1","0","0","2","2","6","0","1","8","1","0","0","3","7","4","1","1","4","1","0","0","2","2","2","0","1","2","1","0","0","3","3","2","1","1","4","1","0","0","\Box1_Comments:"
"17","heroinSA","heroin","Box2","03-08-23","311","heroinSA_FR1_roomF_20230308","10","300","9","30","213669","183431","57683","300","87.94","87.94","20","20","11","19","20","10","20","10","0","20","20","20","10","16","24","20","10","30","33","21","11","19","20","10","22","10","0","20","20","20","10","16","28","20","10","30","20","20","11","19","20","10","20","10","0","20","20","20","10","16","24","20","10","30","\Box2_Comments:"
"18","heroinSA","heroin","Box3","03-08-23","290","heroinSA_FR1_roomF_20230308","10","70","24","7","212427","200299","75061","70","42.88","42.88","13","14","7","5","2","6","3","6","0","0","2","0","0","2","0","10","0","0","25","14","37","5","2","6","5","10","0","0","2","0","0","2","0","11","0","0","13","14","7","5","2","6","3","6","0","0","2","0","0","2","0","10","0","0","\Box3_Comments:"
"19","heroinSA","saline","Box4","03-08-23","308","heroinSA_FR1_roomF_20230308","10","1","1","0","75912","221369","288744","1","130.44","130.44","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box4_Comments:"
"20","heroinSA","heroin","Box5","03-08-23","300","heroinSA_FR1_roomF_20230308","10","101","20","10","210453","186594","113722","101","38.4","38.4","8","9","3","1","6","7","1","2","12","11","10","8","0","4","5","4","0","10","10","11","3","5","10","7","17","4","16","13","12","8","0","4","5","6","0","10","8","9","3","1","6","7","1","2","12","11","10","8","0","4","5","4","0","10","\Box5_Comments:"
"21","heroinSA","heroin","Box6","03-08-23","272","heroinSA_FR1_roomF_20230308","10","330","3","33","160482","173828","149312","330","21.2","21.2","30","10","50","0","30","1","39","0","40","0","20","10","0","58","0","42","0","0","39","10","58","0","41","1","51","0","45","0","22","10","0","77","0","52","0","0","30","10","50","0","30","1","39","0","40","0","20","10","0","58","0","42","0","0","\Box6_Comments:"
"23","heroinSA","heroin","Box8","03-08-23","290","heroinSA_FR1_roomF_20230308","10","394","40","39","281340","133186","35054","394","1.31","1.31","104","31","32","11","22","4","6","20","0","22","27","5","3","34","21","10","21","21","118","33","38","11","22","4","10","22","0","36","33","17","9","34","25","34","36","30","104","31","32","11","22","4","6","20","0","22","27","5","3","34","21","10","21","21","\Box8_Comments:"
"24","heroinSA","heroin","Box9","03-08-23","320","heroinSA_FR1_roomF_20230308","10","126","6","12","257604","151675","55514","126","202.72","202.72","6","1","16","1","43","5","10","0","0","0","8","7","4","10","5","4","6","0","8","7","16","1","43","5","14","0","0","0","8","7","4","10","5","4","6","0","6","1","16","1","43","5","10","0","0","0","8","7","4","10","5","4","6","0","\Box9_Comments:"
